Test temp,UTS,Solidus temperature,Mo,Nb,Re,Ta,W,Hf,Zr,Ti,C,Al,Si,V,Cr
1922.038889,230.2844772,3587.87107,1.9169084942406454e-06,1.979706560759228e-06,0.04770868964153567,1.0164660123257035e-06,0.9486416280945383,0.003606621071647513,2.0162168949222782e-06,3.842467044569117e-06,1.5313243695145278e-05,6.816785729768413e-06,6.548837301183525e-06,3.610560545378325e-06,0.0
2199.816667,129.6212027,3587.87107,1.9169084942406454e-06,1.979706560759228e-06,0.04770868964153567,1.0164660123257035e-06,0.9486416280945383,0.003606621071647513,2.0162168949222782e-06,3.842467044569117e-06,1.5313243695145278e-05,6.816785729768413e-06,6.548837301183525e-06,3.610560545378325e-06,0.0
2199.816667,142.7212179,3587.87107,1.9169084942406454e-06,1.979706560759228e-06,0.04770868964153567,1.0164660123257035e-06,0.9486416280945383,0.003606621071647513,2.0162168949222782e-06,3.842467044569117e-06,1.5313243695145278e-05,6.816785729768413e-06,6.548837301183525e-06,3.610560545378325e-06,0.0
502.5944444,492.2847805,3657.74251,1.9165416782795437e-06,1.979327727879638e-06,0.024689213352736765,1.0162715033241739e-06,0.9752667034291167,1.0302659758581558e-06,2.015831075494631e-06,3.841731757388644e-06,1.5310313381976708e-05,6.815481282625213e-06,6.547584128141647e-06,3.609869635384161e-06,0.0
549.8166667,499.1795254,3657.74251,1.9165416782795437e-06,1.979327727879638e-06,0.024689213352736765,1.0162715033241739e-06,0.9752667034291167,1.0302659758581558e-06,2.015831075494631e-06,3.841731757388644e-06,1.5310313381976708e-05,6.815481282625213e-06,6.547584128141647e-06,3.609869635384161e-06,0.0
644.2611111,437.1268219,3657.74251,1.9165416782795437e-06,1.979327727879638e-06,0.024689213352736765,1.0162715033241739e-06,0.9752667034291167,1.0302659758581558e-06,2.015831075494631e-06,3.841731757388644e-06,1.5310313381976708e-05,6.815481282625213e-06,6.547584128141647e-06,3.609869635384161e-06,0.0
410.92777779999994,1082.474938,3631.07034,1.917029189046545e-06,1.9798312095360513e-06,0.04445188838768531,1.016530012338448e-06,0.9555040171807188,1.0305280446468486e-06,2.0163438425087255e-06,3.842708978816638e-06,1.5314207866873368e-05,6.8172149368134994e-06,6.549249637322319e-06,3.610787878036886e-06,0.0
474.8166667,1020.422234,3631.07034,1.917029189046545e-06,1.9798312095360513e-06,0.04445188838768531,1.016530012338448e-06,0.9555040171807188,1.0305280446468486e-06,2.0163438425087255e-06,3.842708978816638e-06,1.5314207866873368e-05,6.8172149368134994e-06,6.549249637322319e-06,3.610787878036886e-06,0.0
530.3722221999999,999.7379997,3631.07034,1.917029189046545e-06,1.9798312095360513e-06,0.04445188838768531,1.016530012338448e-06,0.9555040171807188,1.0305280446468486e-06,2.0163438425087255e-06,3.842708978816638e-06,1.5314207866873368e-05,6.8172149368134994e-06,6.549249637322319e-06,3.610787878036886e-06,0.0
580.3722221999999,965.2642756,3631.07034,1.917029189046545e-06,1.9798312095360513e-06,0.04445188838768531,1.016530012338448e-06,0.9555040171807188,1.0305280446468486e-06,2.0163438425087255e-06,3.842708978816638e-06,1.5314207866873368e-05,6.8172149368134994e-06,6.549249637322319e-06,3.610787878036886e-06,0.0
627.5944443999999,564.6796012,3631.07034,1.917029189046545e-06,1.9798312095360513e-06,0.04445188838768531,1.016530012338448e-06,0.9555040171807188,1.0305280446468486e-06,2.0163438425087255e-06,3.842708978816638e-06,1.5314207866873368e-05,6.8172149368134994e-06,6.549249637322319e-06,3.610787878036886e-06,0.0
669.2611111,517.1058619,3631.07034,1.917029189046545e-06,1.9798312095360513e-06,0.04445188838768531,1.016530012338448e-06,0.9555040171807188,1.0305280446468486e-06,2.0163438425087255e-06,3.842708978816638e-06,1.5314207866873368e-05,6.8172149368134994e-06,6.549249637322319e-06,3.610787878036886e-06,0.0
727.5944443999999,519.8637598,3631.07034,1.917029189046545e-06,1.9798312095360513e-06,0.04445188838768531,1.016530012338448e-06,0.9555040171807188,1.0305280446468486e-06,2.0163438425087255e-06,3.842708978816638e-06,1.5314207866873368e-05,6.8172149368134994e-06,6.549249637322319e-06,3.610787878036886e-06,0.0
297.03888888999995,1291.385706,3628.47964,1.9170779537644856e-06,1.9798815717898214e-06,0.04642870887879625,1.016555870473323e-06,0.953527195567949,1.030554258858773e-06,2.016395133558081e-06,3.842806728303475e-06,1.5314597424336228e-05,6.817388350742423e-06,6.549416234843688e-06,3.6108797279958857e-06,0.0
588.7055556,513.6584895,3605.68256,1.917516947892908e-06,1.9803349473989247e-06,0.06422462004527806,1.0167886529000755e-06,0.9357312743039702,1.0307902467943555e-06,2.0168568704543156e-06,3.843686697522814e-06,1.5318104333554618e-05,6.81894947320553e-06,6.550915994029819e-06,3.611706587955292e-06,0.0
649.8166667,555.7164329,3605.68256,1.917516947892908e-06,1.9803349473989247e-06,0.06422462004527806,1.0167886529000755e-06,0.9357312743039702,1.0307902467943555e-06,2.0168568704543156e-06,3.843686697522814e-06,1.5318104333554618e-05,6.81894947320553e-06,6.550915994029819e-06,3.611706587955292e-06,0.0
727.5944443999999,532.963775,3605.68256,1.917516947892908e-06,1.9803349473989247e-06,0.06422462004527806,1.0167886529000755e-06,0.9357312743039702,1.0307902467943555e-06,2.0168568704543156e-06,3.843686697522814e-06,1.5318104333554618e-05,6.81894947320553e-06,6.550915994029819e-06,3.611706587955292e-06,0.0
297.03888888999995,1727.133579,3574.13464,1.9181514055833316e-06,1.98099018997103e-06,0.08994421847879286,1.0171250824586655e-06,0.910011661277015,1.0311313091249968e-06,2.0175241972038137e-06,3.844958475896144e-06,1.532317270549669e-05,6.82120569051753e-06,6.553083525866396e-06,3.612901609998149e-06,0.0
297.03888888999995,1568.554448,3574.13464,1.9181514055833316e-06,1.98099018997103e-06,0.08994421847879286,1.0171250824586655e-06,0.910011661277015,1.0311313091249968e-06,2.0175241972038137e-06,3.844958475896144e-06,1.532317270549669e-05,6.82120569051753e-06,6.553083525866396e-06,3.612901609998149e-06,0.0
366.48333333,1544.422841,3574.13464,1.9181514055833316e-06,1.98099018997103e-06,0.08994421847879286,1.0171250824586655e-06,0.910011661277015,1.0311313091249968e-06,2.0175241972038137e-06,3.844958475896144e-06,1.532317270549669e-05,6.82120569051753e-06,6.553083525866396e-06,3.612901609998149e-06,0.0
422.03888889999996,1451.343786,3574.13464,1.9181514055833316e-06,1.98099018997103e-06,0.08994421847879286,1.0171250824586655e-06,0.910011661277015,1.0311313091249968e-06,2.0175241972038137e-06,3.844958475896144e-06,1.532317270549669e-05,6.82120569051753e-06,6.553083525866396e-06,3.612901609998149e-06,0.0
477.5944444,1420.317434,3574.13464,1.9181514055833316e-06,1.98099018997103e-06,0.08994421847879286,1.0171250824586655e-06,0.910011661277015,1.0311313091249968e-06,2.0175241972038137e-06,3.844958475896144e-06,1.532317270549669e-05,6.82120569051753e-06,6.553083525866396e-06,3.612901609998149e-06,0.0
533.15,1237.606696,3574.13464,1.9181514055833316e-06,1.98099018997103e-06,0.08994421847879286,1.0171250824586655e-06,0.910011661277015,1.0311313091249968e-06,2.0175241972038137e-06,3.844958475896144e-06,1.532317270549669e-05,6.82120569051753e-06,6.553083525866396e-06,3.612901609998149e-06,0.0
297.03888888999995,1613.370289,3412.64972,1.921795448942439e-06,1.9847536124647953e-06,0.23766617580567045,1.0190573845133031e-06,0.7622896201318932,1.0330902197659646e-06,2.021357025848757e-06,3.852263006372386e-06,1.5352283184250024e-05,6.834164401297754e-06,6.56553286664033e-06,3.6197652861817382e-06,0.0
297.03888888999995,1627.159779,3412.64972,1.921795448942439e-06,1.9847536124647953e-06,0.23766617580567045,1.0190573845133031e-06,0.7622896201318932,1.0330902197659646e-06,2.021357025848757e-06,3.852263006372386e-06,1.5352283184250024e-05,6.834164401297754e-06,6.56553286664033e-06,3.6197652861817382e-06,0.0
366.48333333,1578.896565,3412.64972,1.921795448942439e-06,1.9847536124647953e-06,0.23766617580567045,1.0190573845133031e-06,0.7622896201318932,1.0330902197659646e-06,2.021357025848757e-06,3.852263006372386e-06,1.5352283184250024e-05,6.834164401297754e-06,6.56553286664033e-06,3.6197652861817382e-06,0.0
533.15,353.0109351,3678.86791,1.9161762078925425e-06,1.9789502846552567e-06,0.009873802120612516,1.0160777078310586e-06,0.9900821230675863,1.0300695117221662e-06,2.0154466713506253e-06,3.8409991674282795e-06,1.530739381794101e-05,6.814181620525406e-06,6.546335552056736e-06,3.6091812598233164e-06,0.0
560.9277778000001,460.5689543,3678.86791,1.9161762078925425e-06,1.9789502846552567e-06,0.009873802120612516,1.0160777078310586e-06,0.9900821230675863,1.0300695117221662e-06,2.0154466713506253e-06,3.8409991674282795e-06,1.530739381794101e-05,6.814181620525406e-06,6.546335552056736e-06,3.6091812598233164e-06,0.0
588.7055556,442.6426178,3678.86791,1.9161762078925425e-06,1.9789502846552567e-06,0.009873802120612516,1.0160777078310586e-06,0.9900821230675863,1.0300695117221662e-06,2.0154466713506253e-06,3.8409991674282795e-06,1.530739381794101e-05,6.814181620525406e-06,6.546335552056736e-06,3.6091812598233164e-06,0.0
644.2611111,414.374164,3678.86791,1.9161762078925425e-06,1.9789502846552567e-06,0.009873802120612516,1.0160777078310586e-06,0.9900821230675863,1.0300695117221662e-06,2.0154466713506253e-06,3.8409991674282795e-06,1.530739381794101e-05,6.814181620525406e-06,6.546335552056736e-06,3.6091812598233164e-06,0.0
699.8166667,376.4530675,3678.86791,1.9161762078925425e-06,1.9789502846552567e-06,0.009873802120612516,1.0160777078310586e-06,0.9900821230675863,1.0300695117221662e-06,2.0154466713506253e-06,3.8409991674282795e-06,1.530739381794101e-05,6.814181620525406e-06,6.546335552056736e-06,3.6091812598233164e-06,0.0
477.5944444,467.4636992,3664.66133,1.916419839328016e-06,1.97920189747489e-06,0.019750115042240425,1.0162068966131194e-06,0.9802058045420845,1.0302004794863753e-06,2.015702924488327e-06,3.841487529686906e-06,1.5309340070229218e-05,6.815048006843609e-06,6.547167883196779e-06,3.60964014768947e-06,0.0
533.15,475.0479185,3664.66133,1.916419839328016e-06,1.97920189747489e-06,0.019750115042240425,1.0162068966131194e-06,0.9802058045420845,1.0302004794863753e-06,2.015702924488327e-06,3.841487529686906e-06,1.5309340070229218e-05,6.815048006843609e-06,6.547167883196779e-06,3.60964014768947e-06,0.0
588.7055556,459.1900054,3664.66133,1.916419839328016e-06,1.97920189747489e-06,0.019750115042240425,1.0162068966131194e-06,0.9802058045420845,1.0302004794863753e-06,2.015702924488327e-06,3.841487529686906e-06,1.5309340070229218e-05,6.815048006843609e-06,6.547167883196779e-06,3.60964014768947e-06,0.0
699.8166667,408.8583682,3664.66133,1.916419839328016e-06,1.97920189747489e-06,0.019750115042240425,1.0162068966131194e-06,0.9802058045420845,1.0302004794863753e-06,2.015702924488327e-06,3.841487529686906e-06,1.5309340070229218e-05,6.815048006843609e-06,6.547167883196779e-06,3.60964014768947e-06,0.0
483.15,854.9483584,3650.93231,1.916663532724205e-06,1.979453574285076e-06,0.0296289397227098,1.016336118250667e-06,0.9703269742563161,1.0303314805585045e-06,2.0159592427967145e-06,3.841976016146562e-06,1.531128681749126e-05,6.815914613502494e-06,6.548000426016538e-06,3.610099152260681e-06,0.0
533.15,792.8956549,3650.93231,1.916663532724205e-06,1.979453574285076e-06,0.0296289397227098,1.016336118250667e-06,0.9703269742563161,1.0303314805585045e-06,2.0159592427967145e-06,3.841976016146562e-06,1.531128681749126e-05,6.815914613502494e-06,6.548000426016538e-06,3.610099152260681e-06,0.0
597.0388889,779.1061653,3650.93231,1.916663532724205e-06,1.979453574285076e-06,0.0296289397227098,1.016336118250667e-06,0.9703269742563161,1.0303314805585045e-06,2.0159592427967145e-06,3.841976016146562e-06,1.531128681749126e-05,6.815914613502494e-06,6.548000426016538e-06,3.610099152260681e-06,0.0
466.48333329999997,646.7270646,3650.93231,1.916663532724205e-06,1.979453574285076e-06,0.0296289397227098,1.016336118250667e-06,0.9703269742563161,1.0303314805585045e-06,2.0159592427967145e-06,3.841976016146562e-06,1.531128681749126e-05,6.815914613502494e-06,6.548000426016538e-06,3.610099152260681e-06,0.0
560.9277778000001,559.8532798,3650.93231,1.916663532724205e-06,1.979453574285076e-06,0.0296289397227098,1.016336118250667e-06,0.9703269742563161,1.0303314805585045e-06,2.0159592427967145e-06,3.841976016146562e-06,1.531128681749126e-05,6.815914613502494e-06,6.548000426016538e-06,3.610099152260681e-06,0.0
602.5944443999999,546.7532647,3650.93231,1.916663532724205e-06,1.979453574285076e-06,0.0296289397227098,1.016336118250667e-06,0.9703269742563161,1.0303314805585045e-06,2.0159592427967145e-06,3.841976016146562e-06,1.531128681749126e-05,6.815914613502494e-06,6.548000426016538e-06,3.610099152260681e-06,0.0
699.8166667,490.9058316,3650.93231,1.916663532724205e-06,1.979453574285076e-06,0.0296289397227098,1.016336118250667e-06,0.9703269742563161,1.0303314805585045e-06,2.0159592427967145e-06,3.841976016146562e-06,1.531128681749126e-05,6.815914613502494e-06,6.548000426016538e-06,3.610099152260681e-06,0.0
547.0388889,637.7638964,3623.33497,1.917175490643506e-06,1.979982303984338e-06,0.05038265159037772,1.016607590689896e-06,0.9495732506128788,1.030606691283794e-06,2.0164977234855345e-06,3.843002242197013e-06,1.531537659872154e-05,6.8177352050690794e-06,6.549749455314821e-06,3.6110634419332845e-06,0.0
624.8166667,569.5059226,3623.33497,1.917175490643506e-06,1.979982303984338e-06,0.05038265159037772,1.016607590689896e-06,0.9495732506128788,1.030606691283794e-06,2.0164977234855345e-06,3.843002242197013e-06,1.531537659872154e-05,6.8177352050690794e-06,6.549749455314821e-06,3.6110634419332845e-06,0.0
697.0388889,528.8269281,3623.33497,1.917175490643506e-06,1.979982303984338e-06,0.05038265159037772,1.016607590689896e-06,0.9495732506128788,1.030606691283794e-06,2.0164977234855345e-06,3.843002242197013e-06,1.531537659872154e-05,6.8177352050690794e-06,6.549749455314821e-06,3.6110634419332845e-06,0.0
422.03888889999996,484.0110867,3601.96563,1.9175901331284125e-06,1.980410530188252e-06,0.06719139765212714,1.0168274603364858e-06,0.9327644950137554,1.0308295886249715e-06,2.0169338471638075e-06,3.843833398242447e-06,1.5318688974579236e-05,6.819209729796035e-06,6.551166020675123e-06,3.611844434766766e-06,0.0
477.5944444,665.3428757,3601.96563,1.9175901331284125e-06,1.980410530188252e-06,0.06719139765212714,1.0168274603364858e-06,0.9327644950137554,1.0308295886249715e-06,2.0169338471638075e-06,3.843833398242447e-06,1.5318688974579236e-05,6.819209729796035e-06,6.551166020675123e-06,3.611844434766766e-06,0.0
588.7055556,611.563866,3601.96563,1.9175901331284125e-06,1.980410530188252e-06,0.06719139765212714,1.0168274603364858e-06,0.9327644950137554,1.0308295886249715e-06,2.0169338471638075e-06,3.843833398242447e-06,1.5318688974579236e-05,6.819209729796035e-06,6.551166020675123e-06,3.611844434766766e-06,0.0
699.8166667,549.5111626,3601.96563,1.9175901331284125e-06,1.980410530188252e-06,0.06719139765212714,1.0168274603364858e-06,0.9327644950137554,1.0308295886249715e-06,2.0169338471638075e-06,3.843833398242447e-06,1.5318688974579236e-05,6.819209729796035e-06,6.551166020675123e-06,3.611844434766766e-06,0.0
1644.2611109999998,197.8791765,3666.05901,1.9163954733966265e-06,1.9791767333137544e-06,0.018762370736737713,1.0161939762566233e-06,0.9811935494080388,1.0301873812113076e-06,2.015677296242286e-06,3.841438687872779e-06,1.5309145422729694e-05,6.814961358297845e-06,6.54708464055852e-06,3.609594253651862e-06,0.0
1922.038889,124.7948813,3666.05901,1.9163954733966265e-06,1.9791767333137544e-06,0.018762370736737713,1.0161939762566233e-06,0.9811935494080388,1.0301873812113076e-06,2.015677296242286e-06,3.841438687872779e-06,1.5309145422729694e-05,6.814961358297845e-06,6.54708464055852e-06,3.609594253651862e-06,0.0
2199.816667,78.60009101,3666.05901,1.9163954733966265e-06,1.9791767333137544e-06,0.018762370736737713,1.0161939762566233e-06,0.9811935494080388,1.0301873812113076e-06,2.015677296242286e-06,3.841438687872779e-06,1.5309145422729694e-05,6.814961358297845e-06,6.54708464055852e-06,3.609594253651862e-06,0.0
2477.5944440000003,45.16057861,3666.05901,1.9163954733966265e-06,1.9791767333137544e-06,0.018762370736737713,1.0161939762566233e-06,0.9811935494080388,1.0301873812113076e-06,2.015677296242286e-06,3.841438687872779e-06,1.5309145422729694e-05,6.814961358297845e-06,6.54708464055852e-06,3.609594253651862e-06,0.0
1644.2611109999998,388.1741337,3657.74251,1.9165416782795437e-06,1.979327727879638e-06,0.024689213352736765,1.0162715033241739e-06,0.9752667034291167,1.0302659758581558e-06,2.015831075494631e-06,3.841731757388644e-06,1.5310313381976708e-05,6.815481282625213e-06,6.547584128141647e-06,3.609869635384161e-06,0.0
1922.038889,166.1633503,3657.74251,1.9165416782795437e-06,1.979327727879638e-06,0.024689213352736765,1.0162715033241739e-06,0.9752667034291167,1.0302659758581558e-06,2.015831075494631e-06,3.841731757388644e-06,1.5310313381976708e-05,6.815481282625213e-06,6.547584128141647e-06,3.609869635384161e-06,0.0
2199.816667,77.22114205,3657.74251,1.9165416782795437e-06,1.979327727879638e-06,0.024689213352736765,1.0162715033241739e-06,0.9752667034291167,1.0302659758581558e-06,2.015831075494631e-06,3.841731757388644e-06,1.5310313381976708e-05,6.815481282625213e-06,6.547584128141647e-06,3.609869635384161e-06,0.0
1644.2611109999998,212.3581406,3657.74251,1.9165416782795437e-06,1.979327727879638e-06,0.024689213352736765,1.0162715033241739e-06,0.9752667034291167,1.0302659758581558e-06,2.015831075494631e-06,3.841731757388644e-06,1.5310313381976708e-05,6.815481282625213e-06,6.547584128141647e-06,3.609869635384161e-06,0.0
1922.038889,150.3054372,3657.74251,1.9165416782795437e-06,1.979327727879638e-06,0.024689213352736765,1.0162715033241739e-06,0.9752667034291167,1.0302659758581558e-06,2.015831075494631e-06,3.841731757388644e-06,1.5310313381976708e-05,6.815481282625213e-06,6.547584128141647e-06,3.609869635384161e-06,0.0
2199.816667,84.80536135,3657.74251,1.9165416782795437e-06,1.979327727879638e-06,0.024689213352736765,1.0162715033241739e-06,0.9752667034291167,1.0302659758581558e-06,2.015831075494631e-06,3.841731757388644e-06,1.5310313381976708e-05,6.815481282625213e-06,6.547584128141647e-06,3.609869635384161e-06,0.0
2477.5944440000003,54.05479943,3657.74251,1.9165416782795437e-06,1.979327727879638e-06,0.024689213352736765,1.0162715033241739e-06,0.9752667034291167,1.0302659758581558e-06,2.015831075494631e-06,3.841731757388644e-06,1.5310313381976708e-05,6.815481282625213e-06,6.547584128141647e-06,3.609869635384161e-06,0.0
1644.2611109999998,431.6110261,3653.64395,1.916614789086975e-06,1.9794032338026224e-06,0.027652973799916585,1.0163102712941167e-06,0.972302941300283,1.0303052776788352e-06,2.0159079739201887e-06,3.841878308916274e-06,1.5310897428431878e-05,6.815741274539427e-06,6.547833900514332e-06,3.6100073420078972e-06,0.0
1922.038889,143.4106924,3653.64395,1.916614789086975e-06,1.9794032338026224e-06,0.027652973799916585,1.0163102712941167e-06,0.972302941300283,1.0303052776788352e-06,2.0159079739201887e-06,3.841878308916274e-06,1.5310897428431878e-05,6.815741274539427e-06,6.547833900514332e-06,3.6100073420078972e-06,0.0
2199.816667,78.60009101,3653.64395,1.916614789086975e-06,1.9794032338026224e-06,0.027652973799916585,1.0163102712941167e-06,0.972302941300283,1.0303052776788352e-06,2.0159079739201887e-06,3.841878308916274e-06,1.5310897428431878e-05,6.815741274539427e-06,6.547833900514332e-06,3.6100073420078972e-06,0.0
1644.2611109999998,170.3001972,3653.64395,1.916614789086975e-06,1.9794032338026224e-06,0.027652973799916585,1.0163102712941167e-06,0.972302941300283,1.0303052776788352e-06,2.0159079739201887e-06,3.841878308916274e-06,1.5310897428431878e-05,6.815741274539427e-06,6.547833900514332e-06,3.6100073420078972e-06,0.0
1922.038889,117.9001365,3653.64395,1.916614789086975e-06,1.9794032338026224e-06,0.027652973799916585,1.0163102712941167e-06,0.972302941300283,1.0303052776788352e-06,2.0159079739201887e-06,3.841878308916274e-06,1.5310897428431878e-05,6.815741274539427e-06,6.547833900514332e-06,3.6100073420078972e-06,0.0
2199.816667,78.60009101,3653.64395,1.916614789086975e-06,1.9794032338026224e-06,0.027652973799916585,1.0163102712941167e-06,0.972302941300283,1.0303052776788352e-06,2.0159079739201887e-06,3.841878308916274e-06,1.5310897428431878e-05,6.815741274539427e-06,6.547833900514332e-06,3.6100073420078972e-06,0.0
1644.2611109999998,237.179222,3642.89103,1.916809778512895e-06,1.9796046110968086e-06,0.03555744057387339,1.0164136670090432e-06,0.9643984700412889,1.0304100971948697e-06,2.0161130650740187e-06,3.842269167658561e-06,1.531245510351447e-05,6.816434683296319e-06,6.54850005334825e-06,3.610374611040356e-06,0.0
1922.038889,143.4106924,3642.89103,1.916809778512895e-06,1.9796046110968086e-06,0.03555744057387339,1.0164136670090432e-06,0.9643984700412889,1.0304100971948697e-06,2.0161130650740187e-06,3.842269167658561e-06,1.531245510351447e-05,6.816434683296319e-06,6.54850005334825e-06,3.610374611040356e-06,0.0
2199.816667,88.25273377,3642.89103,1.916809778512895e-06,1.9796046110968086e-06,0.03555744057387339,1.0164136670090432e-06,0.9643984700412889,1.0304100971948697e-06,2.0161130650740187e-06,3.842269167658561e-06,1.531245510351447e-05,6.816434683296319e-06,6.54850005334825e-06,3.610374611040356e-06,0.0
2477.5944440000003,52.33111323,3642.89103,1.916809778512895e-06,1.9796046110968086e-06,0.03555744057387339,1.0164136670090432e-06,0.9643984700412889,1.0304100971948697e-06,2.0161130650740187e-06,3.842269167658561e-06,1.531245510351447e-05,6.816434683296319e-06,6.54850005334825e-06,3.610374611040356e-06,0.0
1644.2611109999998,477.1163419,3631.07034,1.917029189046545e-06,1.9798312095360513e-06,0.04445188838768531,1.016530012338448e-06,0.9555040171807188,1.0305280446468486e-06,2.0163438425087255e-06,3.842708978816638e-06,1.5314207866873368e-05,6.8172149368134994e-06,6.549249637322319e-06,3.610787878036886e-06,0.0
1922.038889,251.6581861,3631.07034,1.917029189046545e-06,1.9798312095360513e-06,0.04445188838768531,1.016530012338448e-06,0.9555040171807188,1.0305280446468486e-06,2.0163438425087255e-06,3.842708978816638e-06,1.5314207866873368e-05,6.8172149368134994e-06,6.549249637322319e-06,3.610787878036886e-06,0.0
2199.816667,88.94220825,3631.07034,1.917029189046545e-06,1.9798312095360513e-06,0.04445188838768531,1.016530012338448e-06,0.9555040171807188,1.0305280446468486e-06,2.0163438425087255e-06,3.842708978816638e-06,1.5314207866873368e-05,6.8172149368134994e-06,6.549249637322319e-06,3.610787878036886e-06,0.0
1644.2611109999998,253.0371351,3631.07034,1.917029189046545e-06,1.9798312095360513e-06,0.04445188838768531,1.016530012338448e-06,0.9555040171807188,1.0305280446468486e-06,2.0163438425087255e-06,3.842708978816638e-06,1.5314207866873368e-05,6.8172149368134994e-06,6.549249637322319e-06,3.610787878036886e-06,0.0
1922.038889,162.0265034,3631.07034,1.917029189046545e-06,1.9798312095360513e-06,0.04445188838768531,1.016530012338448e-06,0.9555040171807188,1.0305280446468486e-06,2.0163438425087255e-06,3.842708978816638e-06,1.5314207866873368e-05,6.8172149368134994e-06,6.549249637322319e-06,3.610787878036886e-06,0.0
2199.816667,94.45800411,3631.07034,1.917029189046545e-06,1.9798312095360513e-06,0.04445188838768531,1.016530012338448e-06,0.9555040171807188,1.0305280446468486e-06,2.0163438425087255e-06,3.842708978816638e-06,1.5314207866873368e-05,6.8172149368134994e-06,6.549249637322319e-06,3.610787878036886e-06,0.0
2477.5944440000003,49.15953061,3631.07034,1.917029189046545e-06,1.9798312095360513e-06,0.04445188838768531,1.016530012338448e-06,0.9555040171807188,1.0305280446468486e-06,2.0163438425087255e-06,3.842708978816638e-06,1.5314207866873368e-05,6.8172149368134994e-06,6.549249637322319e-06,3.610787878036886e-06,0.0
1922.038889,215.1160386,3628.47964,1.9170779537644856e-06,1.9798815717898214e-06,0.04642870887879625,1.016555870473323e-06,0.953527195567949,1.030554258858773e-06,2.016395133558081e-06,3.842806728303475e-06,1.5314597424336228e-05,6.817388350742423e-06,6.549416234843688e-06,3.6108797279958857e-06,0.0
2199.816667,79.97903998,3628.47964,1.9170779537644856e-06,1.9798815717898214e-06,0.04642870887879625,1.016555870473323e-06,0.953527195567949,1.030554258858773e-06,2.016395133558081e-06,3.842806728303475e-06,1.5314597424336228e-05,6.817388350742423e-06,6.549416234843688e-06,3.6108797279958857e-06,0.0
1644.2611109999998,505.3847957,3605.68256,1.917516947892908e-06,1.9803349473989247e-06,0.06422462004527806,1.0167886529000755e-06,0.9357312743039702,1.0307902467943555e-06,2.0168568704543156e-06,3.843686697522814e-06,1.5318104333554618e-05,6.81894947320553e-06,6.550915994029819e-06,3.611706587955292e-06,0.0
1922.038889,262.0003034,3605.68256,1.917516947892908e-06,1.9803349473989247e-06,0.06422462004527806,1.0167886529000755e-06,0.9357312743039702,1.0307902467943555e-06,2.0168568704543156e-06,3.843686697522814e-06,1.5318104333554618e-05,6.81894947320553e-06,6.550915994029819e-06,3.611706587955292e-06,0.0
2199.816667,93.76852963,3605.68256,1.917516947892908e-06,1.9803349473989247e-06,0.06422462004527806,1.0167886529000755e-06,0.9357312743039702,1.0307902467943555e-06,2.0168568704543156e-06,3.843686697522814e-06,1.5318104333554618e-05,6.81894947320553e-06,6.550915994029819e-06,3.611706587955292e-06,0.0
1644.2611109999998,291.6477061,3605.68256,1.917516947892908e-06,1.9803349473989247e-06,0.06422462004527806,1.0167886529000755e-06,0.9357312743039702,1.0307902467943555e-06,2.0168568704543156e-06,3.843686697522814e-06,1.5318104333554618e-05,6.81894947320553e-06,6.550915994029819e-06,3.611706587955292e-06,0.0
1922.038889,157.8896565,3605.68256,1.917516947892908e-06,1.9803349473989247e-06,0.06422462004527806,1.0167886529000755e-06,0.9357312743039702,1.0307902467943555e-06,2.0168568704543156e-06,3.843686697522814e-06,1.5318104333554618e-05,6.81894947320553e-06,6.550915994029819e-06,3.611706587955292e-06,0.0
2199.816667,100.6632745,3605.68256,1.917516947892908e-06,1.9803349473989247e-06,0.06422462004527806,1.0167886529000755e-06,0.9357312743039702,1.0307902467943555e-06,2.0168568704543156e-06,3.843686697522814e-06,1.5318104333554618e-05,6.81894947320553e-06,6.550915994029819e-06,3.611706587955292e-06,0.0
2477.5944440000003,49.22847805,3605.68256,1.917516947892908e-06,1.9803349473989247e-06,0.06422462004527806,1.0167886529000755e-06,0.9357312743039702,1.0307902467943555e-06,2.0168568704543156e-06,3.843686697522814e-06,1.5318104333554618e-05,6.81894947320553e-06,6.550915994029819e-06,3.611706587955292e-06,0.0
1644.2611109999998,246.8318648,3574.13464,1.9181514055833316e-06,1.98099018997103e-06,0.08994421847879286,1.0171250824586655e-06,0.910011661277015,1.0311313091249968e-06,2.0175241972038137e-06,3.844958475896144e-06,1.532317270549669e-05,6.82120569051753e-06,6.553083525866396e-06,3.612901609998149e-06,0.0
1922.038889,162.0265034,3574.13464,1.9181514055833316e-06,1.98099018997103e-06,0.08994421847879286,1.0171250824586655e-06,0.910011661277015,1.0311313091249968e-06,2.0175241972038137e-06,3.844958475896144e-06,1.532317270549669e-05,6.82120569051753e-06,6.553083525866396e-06,3.612901609998149e-06,0.0
2199.816667,88.94220825,3574.13464,1.9181514055833316e-06,1.98099018997103e-06,0.08994421847879286,1.0171250824586655e-06,0.910011661277015,1.0311313091249968e-06,2.0175241972038137e-06,3.844958475896144e-06,1.532317270549669e-05,6.82120569051753e-06,6.553083525866396e-06,3.612901609998149e-06,0.0
